label,m1_real,m1_fake,m2_real,m2_fake,m3_real,m3_fake,m4_real,m4_fake,m5_real,m5_fake
1,0.9990984320640564,0.0009015679359436035,0.9989684164524079,0.001031583547592163,0.9995695948600769,0.0004304051399230957,0.9989714413881302,0.001028558611869812,0.31968095898628235,0.68031907081604
1,0.9994609028100967,0.0005390971899032592,0.9994231343269349,0.0005768656730651856,0.9952753722667694,0.004724627733230591,0.10876794457435608,0.8912320554256439,0.907403826713562,0.09259618073701859
1,0.9992084354162216,0.0007915645837783813,0.999115651845932,0.0008843481540679931,0.9995642513036728,0.00043574869632720945,0.9759428113698959,0.024057188630104066,0.0826978087425232,0.917302131652832
1,0.9985461354255676,0.001453864574432373,0.9984327226877212,0.0015672773122787475,0.9625587701797486,0.03744122982025146,0.7844047755002975,0.21559522449970245,0.22954455018043518,0.7704554796218872
1,0.9994994193315506,0.0005005806684494019,0.999431598186493,0.0005684018135070801,0.9995535463094711,0.00044645369052886963,0.9974283456802369,0.0025716543197631834,0.40124040842056274,0.598759651184082
1,0.9993658125400543,0.0006341874599456787,0.999333992600441,0.000666007399559021,0.5479663878679275,0.45203361213207244,0.5969635099172592,0.4030364900827408,0.48288047313690186,0.5171195864677429
1,0.9995301604270935,0.00046983957290649416,0.9994651883840561,0.0005348116159439087,0.9995666682720185,0.0004333317279815674,0.25517973601818084,0.7448202639818191,0.6523192524909973,0.3476807773113251
1,0.9995583266019821,0.0004416733980178833,0.9994916170835495,0.0005083829164505005,0.999567648768425,0.0004323512315750122,0.9844729274511337,0.015527072548866271,0.19550617039203644,0.8044938445091248
1,0.9995551615953445,0.0004448384046554565,0.9994982957839966,0.000501704216003418,0.9995672345161438,0.0004327654838562012,0.9391646265983582,0.06083537340164184,0.2564881145954132,0.7435119152069092
1,0.9994795680046081,0.0005204319953918457,0.9993600368499755,0.000639963150024414,0.9995191097259521,0.00048089027404785156,0.9849865108728408,0.015013489127159118,0.23677891492843628,0.7632210850715637
1,0.9994919329881669,0.000508067011833191,0.9994449824094772,0.0005550175905227661,0.9984023422002792,0.0015976577997207642,0.2343463957309723,0.7656536042690277,0.6517488956451416,0.3482511043548584
1,0.9987391173839569,0.0012608826160430907,0.9986457288265228,0.001354271173477173,0.8674870431423187,0.13251295685768127,0.1584285944700241,0.8415714055299759,0.18411067128181458,0.8158893585205078
1,0.9995088070631027,0.0004911929368972779,0.9994647860527038,0.0005352139472961426,0.9995502889156341,0.0004497110843658447,0.9947232067584991,0.005276793241500854,0.4869888424873352,0.51301109790802
1,0.999506163597107,0.0004938364028930664,0.9994998544454574,0.0005001455545425415,0.9995415180921554,0.00045848190784454347,0.948942419886589,0.05105758011341095,0.7938344478607178,0.20616556704044342
1,0.9995069384574891,0.0004930615425109864,0.9994447946548461,0.0005552053451538086,0.9857213944196701,0.014278605580329895,0.6535721242427825,0.3464278757572174,0.10798334330320358,0.8920167088508606
1,0.9995428055524826,0.000457194447517395,0.9994604378938675,0.0005395621061325073,0.9995496302843094,0.0004503697156906128,0.9981179237365723,0.0018820762634277344,0.060533106327056885,0.9394668936729431
1,0.9993457674980164,0.0006542325019836426,0.9993734359741211,0.0006265640258789062,0.9991172909736633,0.0008827090263366699,0.9813553720712662,0.018644627928733826,0.0957951471209526,0.9042049050331116
1,0.9995095282793045,0.0004904717206954956,0.9994259059429169,0.0005740940570831299,0.9992308408021927,0.000769159197807312,0.018507605791091918,0.9814923942089081,0.07990264892578125,0.920097291469574
1,0.9995467811822891,0.00045321881771087646,0.99948490858078,0.0005150914192199707,0.9995645850896835,0.0004354149103164673,0.956892016530037,0.04310798346996307,0.9098609089851379,0.09013915061950684
1,0.998229193687439,0.0017708063125610352,0.9983244240283966,0.0016755759716033936,0.9970707625150681,0.0029292374849319456,0.948304271697998,0.051695728302001955,0.06050542742013931,0.9394945502281189
1,0.9992584705352783,0.0007415294647216796,0.9991980761289596,0.0008019238710403442,0.9995287269353866,0.00047127306461334226,0.7503710329532624,0.24962896704673768,0.09053847938776016,0.909461498260498
1,0.9933186799287796,0.006681320071220398,0.994485667347908,0.00551433265209198,0.9993437826633453,0.0006562173366546631,0.9447555154561996,0.055244484543800355,0.11081256717443466,0.8891873955726624
1,0.9995191812515258,0.0004808187484741211,0.9994476497173309,0.0005523502826690674,0.9908675700426102,0.009132429957389832,0.4465800881385803,0.5534199118614197,0.4968377947807312,0.503162145614624
1,0.9996045529842377,0.0003954470157623291,0.9995543122291565,0.00044568777084350584,0.9995746791362763,0.00042532086372375487,0.9925848603248596,0.0074151396751403805,0.06405581533908844,0.935944139957428
1,0.9993761628866196,0.0006238371133804321,0.9992814004421234,0.0007185995578765869,0.9995621562004089,0.00043784379959106446,0.9982518315315246,0.0017481684684753419,0.36705324053764343,0.632946789264679
1,0.9995109111070632,0.0004890888929367065,0.999448761343956,0.0005512386560440063,0.9995526611804962,0.0004473388195037842,0.7762814700603485,0.2237185299396515,0.4346894323825836,0.565310537815094
1,0.9995778799057007,0.0004221200942993164,0.9995204329490661,0.0004795670509338379,0.999542286992073,0.0004577130079269409,0.9541687071323395,0.04583129286766052,0.39061224460601807,0.6093878149986267
1,0.9970913678407669,0.0029086321592330933,0.9966473579406738,0.003352642059326172,0.9970839500427247,0.0029160499572753905,0.963745293021202,0.036254706978797915,0.5120226740837097,0.48797735571861267
1,0.999345651268959,0.0006543487310409546,0.999299418926239,0.0007005810737609863,0.9993755161762238,0.0006244838237762451,0.8218974143266677,0.1781025856733322,0.20210106670856476,0.7978988885879517
1,0.9991118818521499,0.0008881181478500366,0.9989966779947281,0.0010033220052719117,0.8705240368843079,0.12947596311569215,0.7557640850543976,0.24423591494560243,0.821876049041748,0.17812389135360718
1,0.9995012193918228,0.000498780608177185,0.9994627475738526,0.000537252426147461,0.9994540065526962,0.000545993447303772,0.8919323533773422,0.10806764662265778,0.7529813647270203,0.24701860547065735
1,0.9977701276540756,0.0022298723459243776,0.9978886276483536,0.002111372351646423,0.999537992477417,0.0004620075225830078,0.9962756752967834,0.003724324703216553,0.5130478739738464,0.48695215582847595
1,0.9992305219173432,0.0007694780826568604,0.9991952329874039,0.0008047670125961304,0.9994779229164124,0.0005220770835876465,0.9975882560014725,0.0024117439985275268,0.3665110766887665,0.6334888935089111
1,0.9992279648780823,0.0007720351219177246,0.9991921842098236,0.0008078157901763916,0.9995564818382263,0.00044351816177368164,0.9612649768590927,0.038735023140907286,0.04666560888290405,0.9533344507217407
1,0.9516710579395294,0.04832894206047058,0.9127431780099868,0.08725682199001313,0.9938875049352646,0.006112495064735412,0.02092612087726593,0.979073879122734,0.05518818646669388,0.9448118209838867
1,0.9985251754522324,0.0014748245477676392,0.9981108039617539,0.0018891960382461548,0.9995706796646118,0.0004293203353881836,0.8562801390886307,0.14371986091136932,0.08617537468671799,0.9138246774673462
1,0.9992113679647445,0.0007886320352554321,0.9992169350385666,0.0007830649614334106,0.7592554122209549,0.24074458777904512,0.9408734858036041,0.05912651419639588,0.5232419371604919,0.47675806283950806
1,0.9995410978794098,0.00045890212059021,0.9994581997394562,0.0005418002605438232,0.9995667040348053,0.00043329596519470215,0.2848085701465607,0.7151914298534393,0.058793310075998306,0.941206693649292
1,0.9983285695314408,0.0016714304685592652,0.9989743649959564,0.001025635004043579,0.9995149433612823,0.00048505663871765135,0.7217439472675323,0.2782560527324677,0.07235797494649887,0.9276419878005981
1,0.9993534952402114,0.0006465047597885131,0.9993201732635498,0.0006798267364501953,0.9995424270629882,0.00045757293701171876,0.9979101896286011,0.0020898103713989256,0.3958446979522705,0.6041553020477295
1,0.9995698750019073,0.0004301249980926514,0.9995009809732437,0.0004990190267562866,0.9995185911655426,0.00048140883445739745,0.9645980030298233,0.035401996970176694,0.174447700381279,0.8255523443222046
1,0.9976011574268341,0.0023988425731658936,0.9971145510673523,0.0028854489326477053,0.9290737867355346,0.07092621326446533,0.9837641775608063,0.016235822439193727,0.20152485370635986,0.7984751462936401
1,0.9993292659521102,0.0006707340478897094,0.9992306619882584,0.0007693380117416382,0.3547829478979111,0.6452170521020889,0.03890777826309204,0.961092221736908,0.7458019852638245,0.25419801473617554
1,0.9995388269424439,0.00046117305755615233,0.9994682013988495,0.0005317986011505127,0.9995412796735763,0.00045872032642364503,0.9937394231557846,0.006260576844215393,0.06516661494970322,0.9348334074020386
1,0.9990559995174408,0.0009440004825592041,0.999133625626564,0.0008663743734359741,0.9995606988668442,0.00043930113315582275,0.9963230431079865,0.0036769568920135497,0.6546085476875305,0.34539148211479187
1,0.999375781416893,0.0006242185831069946,0.9992737293243408,0.0007262706756591796,0.9995552211999893,0.00044477880001068113,0.9531759798526764,0.046824020147323606,0.4726296067237854,0.5273703336715698
1,0.9995673358440399,0.000432664155960083,0.9994952440261841,0.000504755973815918,0.9995402514934539,0.0004597485065460205,0.9865721583366394,0.013427841663360595,0.13144445419311523,0.8685556054115295
1,0.9995603889226914,0.0004396110773086548,0.9994958281517029,0.0005041718482971192,0.9995049178600312,0.0004950821399688721,0.8087411999702454,0.19125880002975465,0.47473567724227905,0.525264322757721
1,0.9996034443378449,0.0003965556621551514,0.9995472311973572,0.00045276880264282225,0.9995589703321457,0.0004410296678543091,0.5531075716018676,0.4468924283981323,0.06544734537601471,0.9345526099205017
1,0.9995360255241394,0.0004639744758605957,0.9994644820690155,0.0005355179309844971,0.9995516866445542,0.0004483133554458618,0.705365589261055,0.29463441073894503,0.17624987661838531,0.8237500786781311
1,0.9995539784431458,0.00044602155685424805,0.9994972437620163,0.0005027562379837036,0.9993920058012009,0.0006079941987991333,0.0797990083694458,0.9202009916305542,0.23322497308254242,0.7667750716209412
1,0.9993731409311295,0.0006268590688705445,0.9992076575756073,0.0007923424243927002,0.5062133222818375,0.49378667771816254,0.6699273526668549,0.3300726473331451,0.34488633275032043,0.6551136374473572
1,0.9995436608791352,0.0004563391208648682,0.9994888782501221,0.0005111217498779297,0.9995626658201218,0.00043733417987823486,0.9961922585964202,0.003807741403579712,0.15772055089473724,0.8422794342041016
1,0.9995342820882798,0.00046571791172027587,0.9994884073734284,0.0005115926265716553,0.9995678722858429,0.00043212771415710447,0.9990371495485306,0.0009628504514694214,0.2758060097694397,0.7241939306259155
1,0.9992915093898773,0.0007084906101226807,0.999241116642952,0.0007588833570480347,0.99950952231884,0.0004904776811599732,0.9908283025026321,0.009171697497367858,0.7007004618644714,0.2992995083332062
1,0.9995130062103271,0.00048699378967285154,0.9994652569293976,0.000534743070602417,0.9994891971349716,0.0005108028650283814,0.7116299211978913,0.28837007880210874,0.09627371281385422,0.9037262797355652
1,0.999185711145401,0.000814288854598999,0.999099600315094,0.0009003996849060059,0.9995158046483994,0.00048419535160064696,0.9968267530202866,0.00317324697971344,0.17734357714653015,0.8226564526557922
1,0.9988324970006943,0.0011675029993057251,0.9989330470561981,0.0010669529438018799,0.9995671302080155,0.00043286979198455813,0.9992593705654145,0.0007406294345855713,0.12206155806779861,0.877938449382782
1,0.9946028381586075,0.0053971618413925174,0.9695335239171982,0.03046647608280182,0.9985457926988601,0.0014542073011398315,0.6606859982013702,0.33931400179862975,0.12892857193946838,0.871071457862854
1,0.9994323432445527,0.0005676567554473877,0.9993632078170777,0.0006367921829223633,0.999477282166481,0.0005227178335189819,0.8958750069141388,0.1041249930858612,0.6079269647598267,0.39207303524017334
1,0.9994061112403869,0.0005938887596130371,0.9992793202400208,0.000720679759979248,0.9928281873464584,0.007171812653541565,0.9147940784692764,0.08520592153072357,0.21373192965984344,0.7862681150436401
1,0.999530628323555,0.0004693716764450073,0.999467208981514,0.000532791018486023,0.9995478063821792,0.00045219361782073976,0.9361470609903335,0.06385293900966645,0.8992055058479309,0.1007944792509079
1,0.9995242148637772,0.0004757851362228394,0.9994582056999206,0.0005417943000793457,0.9967875242233276,0.0032124757766723634,0.8464085161685944,0.15359148383140564,0.10635723918676376,0.8936427235603333
1,0.9981075078248978,0.0018924921751022339,0.9977103412151337,0.002289658784866333,0.9995314091444015,0.0004685908555984497,0.8632874667644501,0.13671253323554994,0.6377140283584595,0.3622860014438629
1,0.9965772062540055,0.0034227937459945677,0.9867370754480362,0.013262924551963807,0.9072427213191986,0.09275727868080139,0.06815235912799836,0.9318476408720017,0.0813162624835968,0.9186837673187256
1,0.9992892175912857,0.0007107824087142945,0.9991893917322159,0.0008106082677841187,0.9995672166347503,0.00043278336524963377,0.9990702033042907,0.0009297966957092285,0.06384218484163284,0.9361578226089478
1,0.9994479358196259,0.0005520641803741455,0.999366506934166,0.0006334930658340454,0.9995570361614228,0.0004429638385772705,0.9959156811237335,0.0040843188762664795,0.3181662857532501,0.6818337440490723
1,0.999522191286087,0.0004778087139129639,0.9994194567203522,0.0005805432796478271,0.9995632737874984,0.0004367262125015259,0.9941794276237488,0.005820572376251221,0.131775364279747,0.8682246804237366
1,0.9987962514162063,0.00120374858379364,0.9988196313381195,0.0011803686618804931,0.9995285421609879,0.000471457839012146,0.9955628454685211,0.004437154531478882,0.08819803595542908,0.9118019342422485
1,0.9991645336151123,0.0008354663848876953,0.999019318819046,0.0009806811809539794,0.9865192532539367,0.013480746746063232,0.9084453135728836,0.0915546864271164,0.1304941624403,0.8695058226585388
1,0.9995835185050964,0.00041648149490356443,0.999530804157257,0.00046919584274291993,0.99956474006176,0.00043525993824005126,0.9865546733140945,0.013445326685905456,0.13578295707702637,0.8642170429229736
1,0.9994745790958405,0.0005254209041595459,0.9994064897298813,0.0005935102701187134,0.9994754940271378,0.0005245059728622437,0.8533579885959626,0.1466420114040375,0.08621077239513397,0.9137892127037048
1,0.9994462460279465,0.0005537539720535279,0.9993307441473007,0.0006692558526992798,0.9994551628828049,0.0005448371171951294,0.5359011232852936,0.4640988767147064,0.04396283999085426,0.9560371041297913
1,0.9982066452503204,0.0017933547496795654,0.9978087991476059,0.002191200852394104,0.9965493083000183,0.0034506916999816895,0.849766194820404,0.15023380517959595,0.4977850019931793,0.5022149682044983
1,0.9992815136909485,0.0007184863090515137,0.9992201209068299,0.0007798790931701661,0.9953765571117401,0.004623442888259888,0.7725507110357285,0.22744928896427155,0.04934228956699371,0.9506576657295227
1,0.9995989680290223,0.0004010319709777832,0.9995337426662445,0.00046625733375549316,0.9995483905076981,0.0004516094923019409,0.9131862670183182,0.08681373298168182,0.3623475730419159,0.6376523971557617
1,0.999522227048874,0.0004777729511260986,0.9994701564311981,0.0005298435688018798,0.9995241641998291,0.0004758358001708984,0.985042130947113,0.014957869052886963,0.8855813145637512,0.11441868543624878
1,0.9995892912149429,0.0004107087850570679,0.9995294332504272,0.0004705667495727539,0.9995645672082901,0.0004354327917098999,0.7147246479988099,0.2852753520011902,0.30306947231292725,0.696930468082428
1,0.9990879505872726,0.0009120494127273559,0.9990281164646149,0.0009718835353851318,0.9995319336652756,0.0004680663347244263,0.9986012697219848,0.0013987302780151367,0.05642586946487427,0.9435741305351257
1,0.999445116519928,0.0005548834800720215,0.9993481129407883,0.000651887059211731,0.99953972697258,0.00046027302742004397,0.7197851300239563,0.2802148699760437,0.0739004835486412,0.9260995388031006
1,0.9995022714138031,0.0004977285861968994,0.9994469940662384,0.0005530059337615967,0.9587910175323486,0.04120898246765137,0.4503921210765839,0.5496078789234161,0.07714439928531647,0.9228556156158447
1,0.9994842380285263,0.0005157619714736938,0.999423810839653,0.0005761891603469849,0.9824914544820785,0.01750854551792145,0.9345880627632142,0.06541193723678589,0.17999382317066193,0.8200061321258545
1,0.9979666709899903,0.0020333290100097655,0.9978802472352981,0.0021197527647018434,0.9995351940393448,0.0004648059606552124,0.9968939363956452,0.0031060636043548583,0.674837052822113,0.32516294717788696
1,0.9991553753614426,0.0008446246385574341,0.99908347427845,0.0009165257215499878,0.9995580911636353,0.0004419088363647461,0.23535703122615814,0.7646429687738419,0.3270285725593567,0.6729714274406433
1,0.9992268890142441,0.0007731109857559204,0.9991435468196869,0.0008564531803131103,0.9993727833032608,0.0006272166967391968,0.14009974896907806,0.8599002510309219,0.08705680072307587,0.9129432439804077
1,0.9944038927555084,0.0055961072444915775,0.9931692570447922,0.006830742955207825,0.9432399302721024,0.05676006972789764,0.2814344048500061,0.7185655951499939,0.35567253828048706,0.6443275213241577
1,0.999516949057579,0.00048305094242095947,0.9994350641965866,0.0005649358034133911,0.7794605016708374,0.2205394983291626,0.34674234688282013,0.6532576531171799,0.8894995450973511,0.11050046980381012
1,0.9995833933353424,0.0004166066646575928,0.9995445132255554,0.0004554867744445801,0.9995725333690644,0.00042746663093566893,0.9981030642986297,0.0018969357013702392,0.07948271930217743,0.9205173254013062
1,0.9991910189390183,0.0008089810609817505,0.9990561246871948,0.0009438753128051758,0.9296412616968155,0.07035873830318451,0.8181916028261185,0.18180839717388153,0.04492705687880516,0.9550729393959045
1,0.9994941920042038,0.0005058079957962036,0.9994428664445877,0.0005571335554122925,0.9995473921298981,0.0004526078701019287,0.9734508156776428,0.02654918432235718,0.05118304863572121,0.9488168954849243
1,0.9995338439941406,0.000466156005859375,0.9994892328977585,0.0005107671022415161,0.9995393931865693,0.0004606068134307861,0.7581830799579621,0.24181692004203797,0.49531760811805725,0.5046823620796204
1,0.9995432913303375,0.0004567086696624756,0.9994843602180481,0.0005156397819519043,0.9995029717683792,0.0004970282316207886,0.99867984354496,0.001320156455039978,0.29992854595184326,0.7000714540481567
1,0.9995409935712815,0.0004590064287185669,0.9994475841522217,0.0005524158477783203,0.9995138555765152,0.0004861444234848022,0.7628158658742905,0.23718413412570954,0.6849904656410217,0.31500959396362305
1,0.9994685471057891,0.0005314528942108154,0.9994413197040558,0.0005586802959442139,0.9962456077337265,0.0037543922662734985,0.9751381009817124,0.02486189901828766,0.47187113761901855,0.5281288623809814
1,0.9979486525058746,0.0020513474941253663,0.9971903175115585,0.0028096824884414674,0.8901158392429351,0.10988416075706482,0.40328862965106965,0.5967113703489304,0.4019607901573181,0.5980392098426819
1,0.9993405759334564,0.0006594240665435791,0.9992774516344071,0.0007225483655929566,0.9995196431875228,0.00048035681247711183,0.8412836074829102,0.15871639251708985,0.04723801836371422,0.9527619481086731
1,0.9994104236364365,0.0005895763635635376,0.9993555247783661,0.0006444752216339111,0.9993122726678848,0.0006877273321151733,0.7663462638854981,0.23365373611450196,0.469190776348114,0.5308091640472412
1,0.9908944994211197,0.00910550057888031,0.9964798927307129,0.0035201072692871093,0.7961078763008118,0.20389212369918824,0.6755994886159897,0.3244005113840103,0.5501394867897034,0.449860543012619
1,0.9995383709669113,0.0004616290330886841,0.9995033234357834,0.0004966765642166138,0.9995396912097931,0.00046030879020690917,0.4979986667633057,0.5020013332366944,0.0528377965092659,0.9471621513366699
1,0.999602472782135,0.0003975272178649902,0.9995493322610856,0.00045066773891448974,0.9995738208293915,0.00042617917060852053,0.990191525220871,0.009808474779129028,0.06927390396595001,0.9307260513305664
1,0.9994331926107407,0.0005668073892593384,0.9993795782327652,0.0006204217672348023,0.9995644062757492,0.00043559372425079347,0.9982186853885651,0.0017813146114349365,0.44601869583129883,0.5539813041687012
1,0.9989755719900131,0.0010244280099868774,0.9988773345947266,0.0011226654052734375,0.9995476096868515,0.00045239031314849856,0.9774827927350997,0.022517207264900207,0.7790636420249939,0.2209363579750061
1,0.9993280172348022,0.0006719827651977539,0.999237459897995,0.0007625401020050048,0.997186616063118,0.002813383936882019,0.9728281944990158,0.027171805500984192,0.3673524856567383,0.6326475143432617
1,0.9995060056447983,0.0004939943552017212,0.9994264960289001,0.0005735039710998535,0.9995457589626312,0.0004542410373687744,0.2614991098642349,0.738500890135765,0.17737536132335663,0.822624683380127
1,0.9986274719238282,0.001372528076171875,0.9986378461122513,0.0013621538877487183,0.9995223432779312,0.0004776567220687866,0.984015816450119,0.01598418354988098,0.6183252334594727,0.38167473673820496
1,0.9994566261768341,0.0005433738231658935,0.9993880450725555,0.000611954927444458,0.9994330048561096,0.0005669951438903809,0.9085533112287522,0.09144668877124787,0.324215292930603,0.675784707069397
1,0.9423240065574646,0.0576759934425354,0.9132178872823715,0.08678211271762848,0.9766012579202652,0.023398742079734802,0.893955859541893,0.10604414045810699,0.05423533171415329,0.9457646608352661
1,0.9994813889265061,0.0005186110734939575,0.9994082152843475,0.0005917847156524658,0.9738511115312576,0.02614888846874237,0.9973023504018783,0.0026976495981216432,0.3916533589363098,0.6083465814590454
1,0.9996167153120041,0.00038328468799591063,0.9995511114597321,0.00044888854026794436,0.9995482265949249,0.00045177340507507324,0.5812800735235214,0.4187199264764786,0.08327240496873856,0.9167275428771973
1,0.9994234889745712,0.000576511025428772,0.999331995844841,0.0006680041551589966,0.9951955825090408,0.0048044174909591675,0.928423723578453,0.07157627642154693,0.818669319152832,0.18133072555065155
1,0.9968597412109375,0.0031402587890625,0.9964000910520554,0.003599908947944641,0.9425613552331924,0.05743864476680756,0.9843504875898361,0.01564951241016388,0.6042932271957397,0.39570677280426025
1,0.9995619803667068,0.00043801963329315186,0.9993857860565185,0.0006142139434814453,0.9332520335912704,0.06674796640872956,0.4402107268571854,0.5597892731428147,0.04780929908156395,0.9521907567977905
1,0.9992277204990387,0.0007722795009613038,0.9992089331150055,0.0007910668849945068,0.9989195883274078,0.001080411672592163,0.2921739757061005,0.7078260242938995,0.909103512763977,0.09089650213718414
1,0.9995571076869965,0.00044289231300354004,0.9994686126708985,0.0005313873291015625,0.9926981657743454,0.007301834225654602,0.6464086532592773,0.3535913467407227,0.28058329224586487,0.7194166779518127
1,0.9995359599590301,0.00046404004096984864,0.9994542539119721,0.0005457460880279541,0.9364376723766327,0.0635623276233673,0.31854160130023956,0.6814583986997604,0.640402615070343,0.35959744453430176
1,0.9993481367826462,0.0006518632173538208,0.9993094623088836,0.000690537691116333,0.9995067447423935,0.0004932552576065064,0.820370551943779,0.179629448056221,0.07043875753879547,0.9295612573623657
1,0.9995577722787857,0.00044222772121429446,0.9994926571846008,0.0005073428153991699,0.9994647055864334,0.0005352944135665894,0.9946716278791428,0.005328372120857239,0.33442261815071106,0.6655773520469666
1,0.9991345584392548,0.0008654415607452393,0.9990417957305908,0.0009582042694091797,0.9937401741743088,0.006259825825691223,0.16537120044231415,0.8346287995576859,0.23787130415439606,0.7621287107467651
1,0.9995394378900528,0.0004605621099472046,0.9994735389947891,0.0005264610052108764,0.9995477437973023,0.00045225620269775393,0.9936652421951294,0.006334757804870606,0.5377755165100098,0.46222445368766785
1,0.9995250552892685,0.00047494471073150635,0.9994458526372909,0.0005541473627090454,0.9995288014411926,0.000471198558807373,0.993178978562355,0.0068210214376449585,0.12020273506641388,0.8797972202301025
1,0.9994623899459839,0.0005376100540161133,0.9993915140628815,0.0006084859371185303,0.9995526224374771,0.0004473775625228882,0.9686980336904526,0.03130196630954742,0.10468998551368713,0.8953099846839905
1,0.9995851457118988,0.0004148542881011963,0.9995309293270112,0.0004690706729888916,0.9995200574398041,0.0004799425601959229,0.7769576191902161,0.22304238080978395,0.455481618642807,0.5445184111595154
1,0.9994836568832397,0.0005163431167602539,0.9994334429502487,0.0005665570497512817,0.9995050847530365,0.0004949152469635009,0.995317205786705,0.004682794213294983,0.1550588607788086,0.8449411392211914
1,0.9993981897830964,0.0006018102169036866,0.999311101436615,0.0006888985633850097,0.9995197266340256,0.00048027336597442625,0.5496292859315872,0.4503707140684128,0.8987771272659302,0.10122282803058624
1,0.9982561200857163,0.0017438799142837525,0.9979327946901322,0.0020672053098678587,0.6953858733177185,0.3046141266822815,0.043056142330169675,0.9569438576698304,0.18944396078586578,0.8105559945106506
1,0.9985889494419098,0.00141105055809021,0.9982928842306137,0.0017071157693862916,0.42869502007961274,0.5713049799203873,0.9964300483465195,0.0035699516534805297,0.7219073176383972,0.2780926823616028
1,0.9991690784692764,0.0008309215307235717,0.9990021198987961,0.0009978801012039185,0.9995409548282623,0.0004590451717376709,0.9902621924877166,0.009737807512283325,0.10547805577516556,0.8945218920707703
1,0.9994293928146363,0.0005706071853637696,0.9993673920631408,0.0006326079368591308,0.9993820428848267,0.0006179571151733399,0.07067929208278656,0.9293207079172134,0.7377084493637085,0.2622915804386139
1,0.9995880663394928,0.00041193366050720217,0.9995101034641266,0.0004898965358734131,0.9995652258396148,0.00043477416038513185,0.928365096449852,0.07163490355014801,0.5098636150360107,0.49013638496398926
1,0.9993840247392655,0.0006159752607345581,0.9993487149477005,0.0006512850522994995,0.9980918675661087,0.0019081324338912965,0.9366429001092911,0.06335709989070892,0.09359999746084213,0.9064000248908997
1,0.9986983358860015,0.001301664113998413,0.9985526859760284,0.0014473140239715577,0.9873677611351013,0.012632238864898681,0.6572406440973282,0.3427593559026718,0.8848863244056702,0.11511369794607162
1,0.9991645991802216,0.0008354008197784424,0.9989838600158691,0.0010161399841308594,0.9995116055011749,0.0004883944988250732,0.28527081310749053,0.7147291868925094,0.5158787965774536,0.4841212034225464
1,0.9993456333875657,0.0006543666124343873,0.9992663502693176,0.0007336497306823731,0.9993256598711013,0.0006743401288986206,0.9800271391868591,0.01997286081314087,0.07405412942171097,0.9259459376335144
1,0.9995979458093643,0.0004020541906356812,0.999562332034111,0.00043766796588897707,0.9945800870656967,0.005419912934303284,0.8891091644763947,0.11089083552360535,0.47589245438575745,0.5241075158119202
1,0.9994970947504044,0.0005029052495956421,0.999446702003479,0.000553297996520996,0.998265290260315,0.0017347097396850585,0.47036980986595156,0.5296301901340484,0.486185222864151,0.5138148069381714
1,0.9992735475301743,0.0007264524698257447,0.9992646455764771,0.0007353544235229493,0.9995364934206009,0.0004635065793991089,0.6867210775613785,0.31327892243862154,0.05956410989165306,0.9404358863830566
1,0.999281769990921,0.0007182300090789795,0.9991825610399246,0.0008174389600753784,0.9995727062225341,0.0004272937774658203,0.9991938829421997,0.000806117057800293,0.26435601711273193,0.7356439232826233
